#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 03 12 09 09 00 2 4682.936
2011 03 12 09 08 00 2 4682.930
2011 03 12 09 07 00 2 4682.936
2011 03 12 09 06 00 2 4682.936
2011 03 12 09 05 00 2 4682.940
2011 03 12 09 04 00 2 4682.938
2011 03 12 09 03 00 2 4682.941
2011 03 12 09 02 00 2 4682.947
2011 03 12 09 01 00 2 4682.942
2011 03 12 09 00 00 2 4682.944
2011 03 12 08 59 00 2 4682.933
2011 03 12 08 58 00 2 4682.925
2011 03 12 08 57 00 2 4682.923
2011 03 12 08 56 00 2 4682.910
2011 03 12 08 55 00 2 4682.916
2011 03 12 08 54 00 2 4682.923
2011 03 12 08 53 00 2 4682.920
2011 03 12 08 52 00 2 4682.929
2011 03 12 08 51 00 2 4682.930
2011 03 12 08 50 00 2 4682.932
2011 03 12 08 49 00 2 4682.929
2011 03 12 08 48 00 2 4682.922
2011 03 12 08 47 00 2 4682.924
2011 03 12 08 46 00 2 4682.924
2011 03 12 08 45 00 2 4682.925
2011 03 12 08 44 00 2 4682.913
2011 03 12 08 43 00 2 4682.905
2011 03 12 08 42 00 2 4682.907
2011 03 12 08 41 00 2 4682.900
2011 03 12 08 40 00 2 4682.899
2011 03 12 08 39 00 2 4682.901
2011 03 12 08 38 00 2 4682.903
2011 03 12 08 37 00 2 4682.909
2011 03 12 08 36 00 2 4682.904
2011 03 12 08 35 00 2 4682.899
2011 03 12 08 34 00 2 4682.899
2011 03 12 08 33 00 2 4682.896
2011 03 12 08 32 00 2 4682.903
2011 03 12 08 31 00 2 4682.896
2011 03 12 08 30 00 2 4682.891
2011 03 12 08 29 00 2 4682.901
2011 03 12 08 28 00 2 4682.913
2011 03 12 08 27 00 2 4682.922
2011 03 12 08 26 00 2 4682.918
2011 03 12 08 25 00 2 4682.921
2011 03 12 08 24 00 2 4682.929
2011 03 12 08 23 00 2 4682.933
2011 03 12 08 22 00 2 4682.931
2011 03 12 08 21 00 2 4682.937
2011 03 12 08 20 00 2 4682.937
2011 03 12 08 19 00 2 4682.939
2011 03 12 08 18 00 2 4682.948
2011 03 12 08 17 00 2 4682.945
2011 03 12 08 16 00 2 4682.941
2011 03 12 08 15 00 2 4682.936
2011 03 12 08 14 00 2 4682.948
2011 03 12 08 13 00 2 4682.959
2011 03 12 08 12 00 2 4682.961
2011 03 12 08 11 00 2 4682.957
2011 03 12 08 10 00 2 4682.955
2011 03 12 08 09 00 2 4682.955
2011 03 12 08 08 00 2 4682.958
2011 03 12 08 07 00 2 4682.960
2011 03 12 08 06 00 2 4682.959
2011 03 12 08 05 00 2 4682.956
2011 03 12 08 04 00 2 4682.956
2011 03 12 08 03 00 2 4682.964
2011 03 12 08 02 00 2 4682.970
2011 03 12 08 01 00 2 4682.978
2011 03 12 08 00 00 2 4682.978
2011 03 12 07 59 00 2 4682.975
2011 03 12 07 58 00 2 4682.969
2011 03 12 07 57 00 2 4682.960
2011 03 12 07 56 00 2 4682.963
2011 03 12 07 55 00 2 4682.976
2011 03 12 07 54 00 2 4682.981
2011 03 12 07 53 00 2 4682.974
2011 03 12 07 52 00 2 4682.965
2011 03 12 07 51 00 2 4682.962
2011 03 12 07 50 00 2 4682.960
2011 03 12 07 49 00 2 4682.964
2011 03 12 07 48 00 2 4682.971
2011 03 12 07 47 00 2 4682.978
2011 03 12 07 46 00 2 4682.972
2011 03 12 07 45 00 2 4682.969
2011 03 12 07 44 00 2 4682.971
2011 03 12 07 43 00 2 4682.969
2011 03 12 07 42 00 2 4682.964
2011 03 12 07 41 00 2 4682.967
2011 03 12 07 40 00 2 4682.968
